Record_ID,District_ID,Date,Precipitation_mm,Historical_Avg_mm
2201,15,2023-04-05,29.36,14.96
2202,5,2023-09-16,232.3,229.63
2203,11,2023-08-01,137.24,166.41
2204,26,2023-02-17,1.05,10.94
2205,23,2023-04-24,0.0,8.35
2206,14,2023-12-06,33.92,37.89
2207,22,2023-06-19,159.71,207.57
2208,24,2023-05-31,14.71,23.04
2209,14,2023-11-13,39.9,32.68
2210,31,2023-10-15,85.24,80.76
2211,1,2023-02-28,28.73,23.65
2212,23,2023-08-17,156.97,121.69
2213,16,2023-11-25,46.27,54.56
2214,16,2023-01-21,17.56,6.23
2215,21,2023-07-15,218.58,239.39
2216,8,2023-07-17,224.49,205.97
2217,17,2023-10-04,19.89,39.4
2218,19,2023-01-13,27.3,16.07
2219,24,2023-09-21,347.43,255.2
2220,33,2023-08-17,171.52,184.38
2221,32,2023-01-23,2.9,15.43
2222,19,2023-11-30,60.56,52.97
2223,13,2023-06-14,167.6,153.45
2224,33,2023-02-12,41.5,39.84
2225,7,2023-03-27,16.31,20.76
2226,1,2023-11-17,56.47,88.55
2227,5,2023-04-18,10.57,12.21
2228,14,2023-12-17,106.77,98.94
2229,28,2023-02-23,27.31,34.35
2230,14,2023-10-03,45.55,25.66
2231,28,2023-11-28,2.53,53.66
2232,5,2023-12-18,75.42,72.59
2233,10,2023-01-13,23.96,26.74
2234,30,2023-06-19,138.42,198.1
2235,3,2023-02-14,31.55,33.46
2236,5,2023-01-28,16.29,27.0
2237,12,2023-05-09,20.57,12.53
2238,5,2023-10-22,103.84,99.81
2239,15,2023-05-13,0.0,6.14
2240,27,2023-07-18,135.94,183.86
2241,29,2023-11-19,23.05,43.17
2242,26,2023-08-10,81.32,158.24
2243,21,2023-01-09,38.82,27.01
2244,25,2023-12-11,88.45,80.57
2245,8,2023-10-01,39.97,65.69
2246,1,2023-11-25,86.96,69.48
2247,5,2023-10-27,54.07,61.69
2248,3,2023-12-25,36.03,46.88
2249,5,2023-07-03,233.76,267.89
2250,33,2023-02-24,6.29,17.93
2251,19,2023-12-18,79.24,74.78
2252,20,2023-11-07,96.67,75.55
2253,6,2023-05-25,18.83,5.58
2254,29,2023-07-15,105.33,132.4
2255,26,2023-12-05,15.47,46.17
2256,2,2023-08-31,293.63,269.44
2257,11,2023-10-01,35.6,34.83
2258,15,2023-03-11,48.55,31.26
2259,26,2023-10-07,71.48,48.3
2260,19,2023-11-21,60.96,60.02
2261,10,2023-06-02,257.92,177.56
2262,24,2023-01-06,24.08,20.52
2263,10,2023-03-05,35.18,37.86
2264,3,2023-01-03,9.08,31.49
2265,26,2023-10-03,57.66,76.68
2266,6,2023-06-06,116.82,124.87
2267,14,2023-06-26,222.18,236.3
2268,14,2023-07-31,164.26,145.35
2269,33,2023-03-14,0.65,7.18
2270,11,2023-04-05,30.24,19.06
2271,15,2023-11-12,71.56,62.71
2272,17,2023-04-10,38.49,26.53
2273,8,2023-04-03,33.11,11.15
2274,4,2023-10-09,100.23,97.99
2275,30,2023-11-27,62.94,40.11
2276,5,2023-05-29,0.0,5.25
2277,5,2023-05-09,16.34,20.99
2278,7,2023-04-12,18.99,20.76
2279,32,2023-06-19,220.96,160.76
2280,23,2023-03-07,11.69,23.25
2281,16,2023-02-21,10.69,9.36
2282,19,2023-11-14,89.99,82.44
2283,5,2023-04-10,3.56,7.77
2284,21,2023-09-06,212.32,269.73
2285,29,2023-06-18,216.31,193.13
2286,20,2023-12-22,0.0,33.4
2287,10,2023-10-17,98.55,70.71
2288,24,2023-06-11,292.55,277.87
2289,28,2023-03-28,24.54,13.78
2290,1,2023-06-10,246.58,245.63
2291,16,2023-04-24,33.73,22.06
2292,28,2023-05-22,15.61,14.2
2293,24,2023-03-10,25.42,21.53
2294,22,2023-09-03,246.11,251.78
2295,30,2023-08-17,288.92,233.44
2296,23,2023-06-06,197.92,182.76
2297,32,2023-10-10,42.08,58.57
2298,7,2023-03-31,23.24,7.24
2299,6,2023-05-24,29.48,7.6
2300,9,2023-10-03,49.71,54.47
2301,13,2023-05-15,27.7,14.05
2302,5,2023-02-08,19.79,26.88
2303,2,2023-09-17,301.97,270.02
2304,2,2023-10-25,107.12,70.76
2305,26,2023-10-30,134.25,95.68
2306,14,2023-01-19,35.39,31.2
2307,17,2023-10-06,49.94,40.99
2308,31,2023-12-01,26.11,32.27
2309,10,2023-07-07,105.62,128.91
2310,26,2023-04-25,11.76,15.34
2311,19,2023-03-10,0.0,8.17
2312,30,2023-09-14,273.68,256.3
2313,33,2023-02-16,32.85,33.6
2314,26,2023-07-06,194.23,202.22
2315,33,2023-01-06,48.05,32.88
2316,16,2023-11-11,19.13,39.06
2317,11,2023-09-21,215.07,240.1
2318,9,2023-08-17,131.13,149.67
2319,11,2023-04-02,25.98,11.37
2320,10,2023-09-05,134.78,132.74
2321,23,2023-01-21,40.02,29.74
2322,15,2023-09-07,175.04,159.06
2323,15,2023-02-02,23.35,20.75
2324,17,2023-07-09,208.11,182.2
2325,15,2023-01-22,16.05,9.6
2326,14,2023-09-23,164.22,234.91
2327,24,2023-07-18,189.64,139.91
2328,31,2023-08-21,300.59,202.23
2329,3,2023-01-21,23.34,29.15
2330,21,2023-02-22,47.2,36.12
2331,18,2023-05-15,4.1,10.62
2332,12,2023-07-12,104.83,139.12
2333,25,2023-07-07,175.42,156.85
2334,5,2023-09-22,100.56,127.67
2335,17,2023-07-12,275.59,271.76
2336,15,2023-09-22,316.47,244.7
2337,26,2023-06-30,257.69,203.6
2338,23,2023-09-07,211.46,184.82
2339,31,2023-11-06,18.12,25.2
2340,1,2023-09-14,246.19,199.37
2341,9,2023-08-14,136.1,121.24
2342,11,2023-04-28,14.68,14.74
2343,5,2023-09-21,226.43,183.27
2344,18,2023-04-19,26.45,19.61
2345,10,2023-04-06,17.99,15.84
2346,11,2023-07-05,158.96,139.04
2347,8,2023-12-05,0.0,30.17
2348,15,2023-08-01,156.62,160.64
2349,22,2023-02-28,38.79,35.72
2350,31,2023-12-12,35.59,45.34
2351,31,2023-09-03,190.26,241.65
2352,14,2023-10-30,90.55,89.97
2353,11,2023-11-28,61.7,90.37
2354,27,2023-01-12,0.0,15.61
2355,16,2023-01-23,14.08,30.08
2356,9,2023-10-21,41.18,57.42
2357,11,2023-03-10,0.0,8.2
2358,33,2023-01-21,19.11,13.13
2359,10,2023-01-29,19.83,27.25
2360,11,2023-05-13,29.04,35.32
2361,12,2023-09-22,242.38,191.07
2362,26,2023-11-03,109.33,59.35
2363,2,2023-12-05,91.04,54.76
2364,19,2023-02-13,0.0,5.07
2365,14,2023-08-18,242.32,161.71
2366,31,2023-09-04,154.5,147.87
2367,11,2023-04-23,18.73,24.14
2368,27,2023-11-04,61.98,27.03
2369,10,2023-10-26,66.81,58.7
2370,12,2023-11-16,30.51,34.35
2371,33,2023-05-16,26.91,27.84
2372,11,2023-12-18,53.73,66.55
2373,22,2023-08-21,112.15,167.67
2374,5,2023-04-28,13.66,15.64
2375,25,2023-07-17,246.59,219.38
2376,9,2023-02-25,23.39,26.99
2377,2,2023-04-14,20.34,20.35
2378,33,2023-12-17,71.0,82.36
2379,27,2023-03-18,6.95,14.29
2380,7,2023-04-01,42.91,33.83
2381,31,2023-11-11,31.35,31.4
2382,3,2023-09-30,217.68,167.45
2383,33,2023-03-02,10.91,14.28
2384,6,2023-09-04,204.7,213.61
2385,9,2023-11-05,102.9,61.64
2386,1,2023-12-14,51.02,45.04
2387,28,2023-09-25,218.47,265.71
2388,27,2023-07-09,230.58,238.77
2389,3,2023-12-24,93.14,73.23
2390,28,2023-04-28,0.0,12.7
2391,31,2023-07-15,243.77,191.17
2392,23,2023-10-29,89.46,97.71
2393,7,2023-08-06,317.11,192.63
2394,9,2023-05-11,40.85,37.63
2395,31,2023-04-30,32.18,35.04
2396,6,2023-05-26,6.35,21.24
2397,27,2023-05-12,52.51,32.62
2398,13,2023-01-03,53.21,39.94
2399,1,2023-10-23,21.36,30.62
2400,8,2023-09-24,113.0,175.65
2401,1,2023-07-12,135.73,123.46
2402,14,2023-12-19,78.65,90.95
2403,21,2023-07-29,127.87,202.28
2404,24,2023-02-24,35.06,31.88
2405,10,2023-08-07,178.93,240.29
2406,17,2023-05-14,13.43,8.4
2407,28,2023-10-17,53.89,29.82
2408,24,2023-11-10,96.23,89.37
2409,18,2023-12-15,45.88,59.77
2410,26,2023-04-15,19.24,37.6
2411,27,2023-10-10,71.15,50.37
2412,31,2023-04-02,37.6,31.23
2413,24,2023-10-14,70.68,77.47
2414,31,2023-05-10,15.23,17.01
2415,20,2023-10-23,83.6,75.02
2416,23,2023-12-28,83.63,97.96
2417,26,2023-03-12,52.61,39.41
2418,8,2023-04-28,30.57,30.79
2419,29,2023-12-25,41.06,62.58
2420,11,2023-02-21,40.41,37.82
2421,14,2023-09-18,263.13,176.31
2422,26,2023-06-23,146.18,173.42
2423,4,2023-03-24,11.11,13.9
2424,25,2023-11-22,80.33,79.05
2425,1,2023-02-16,42.49,22.99
2426,10,2023-08-30,262.96,204.33
2427,28,2023-02-15,38.69,25.39
2428,5,2023-05-15,40.12,30.46
2429,15,2023-07-09,241.28,259.14
2430,6,2023-11-08,71.14,96.08
2431,3,2023-07-16,186.7,183.45
2432,26,2023-11-11,11.9,33.21
2433,19,2023-12-31,38.96,40.21
2434,4,2023-03-31,20.0,14.11
2435,32,2023-08-13,298.29,254.14
2436,1,2023-04-14,49.84,36.26
2437,19,2023-04-10,40.94,29.13
2438,3,2023-11-03,25.99,47.94
2439,33,2023-09-22,210.31,241.48
2440,15,2023-11-11,67.39,63.46
2441,11,2023-12-12,70.39,50.75
2442,3,2023-07-04,97.5,171.57
2443,16,2023-12-02,87.41,83.27
2444,1,2023-03-22,26.68,33.32
2445,6,2023-05-22,36.31,28.55
2446,26,2023-06-30,167.81,167.99
2447,26,2023-07-27,101.66,123.07
2448,13,2023-09-23,269.51,272.63
2449,1,2023-12-27,53.86,40.74
2450,5,2023-02-16,20.9,12.62
2451,19,2023-10-14,71.13,71.59
2452,23,2023-06-27,93.84,122.34
2453,18,2023-04-26,45.22,37.24
2454,13,2023-08-21,126.12,160.54
2455,26,2023-10-22,54.55,92.13
2456,1,2023-05-14,45.31,34.14
2457,12,2023-07-28,124.01,198.95
2458,33,2023-02-24,32.26,35.76
2459,5,2023-09-15,91.84,151.47
2460,19,2023-06-24,231.79,207.31
2461,8,2023-09-20,233.62,229.44
2462,17,2023-10-03,32.63,60.18
2463,17,2023-12-22,19.73,30.33
2464,29,2023-07-13,258.11,211.93
2465,31,2023-05-05,11.25,23.02
2466,22,2023-08-23,189.25,187.76
2467,30,2023-10-28,73.38,58.93
2468,2,2023-09-04,229.55,207.2
2469,8,2023-05-13,0.49,8.04
2470,5,2023-07-15,117.7,139.94
2471,15,2023-12-13,38.11,52.44
2472,15,2023-06-11,97.77,128.75
2473,27,2023-06-30,141.86,122.83
2474,1,2023-12-25,0.0,35.54
2475,17,2023-05-08,7.25,19.87
2476,19,2023-02-17,0.0,5.24
2477,26,2023-12-11,38.75,60.03
2478,22,2023-02-08,18.27,9.61
2479,12,2023-09-01,221.31,261.93
2480,21,2023-07-01,224.08,257.14
2481,14,2023-10-21,74.05,86.28
2482,18,2023-04-04,0.0,12.62
2483,13,2023-09-13,92.68,132.53
2484,13,2023-05-01,22.66,20.72
2485,16,2023-05-16,32.17,37.92
2486,14,2023-04-28,63.17,35.65
2487,13,2023-05-08,0.0,14.5
2488,23,2023-03-21,19.62,32.7
2489,7,2023-03-03,24.14,28.82
2490,6,2023-12-13,0.0,32.17
2491,32,2023-11-11,89.01,92.36
2492,1,2023-10-05,32.25,28.46
2493,3,2023-09-04,205.86,212.74
2494,24,2023-11-14,60.92,75.92
2495,21,2023-09-10,162.29,157.89
2496,18,2023-09-09,214.05,220.83
2497,12,2023-09-19,255.34,278.16
2498,18,2023-07-23,229.39,237.5
2499,15,2023-10-23,77.22,64.13
2500,9,2023-01-28,4.13,12.13
2501,28,2023-09-02,152.69,161.71
2502,3,2023-09-15,150.47,187.03
2503,23,2023-07-21,226.41,202.33
2504,12,2023-08-23,154.43,142.04
2505,8,2023-12-24,54.33,29.08
2506,30,2023-06-11,285.3,245.84
2507,1,2023-01-07,11.51,13.53
2508,14,2023-07-14,43.07,130.11
2509,7,2023-06-16,217.79,217.78
2510,24,2023-11-10,67.62,34.59
2511,17,2023-04-06,36.95,25.38
2512,17,2023-05-02,21.42,17.07
2513,18,2023-08-30,138.47,182.45
2514,22,2023-07-07,303.26,265.63
2515,12,2023-09-13,131.14,144.71
2516,28,2023-04-18,28.5,27.53
2517,27,2023-12-25,5.49,45.79
2518,24,2023-07-06,118.15,147.64
2519,26,2023-05-24,34.14,26.77
2520,29,2023-04-03,17.82,28.25
2521,9,2023-10-22,53.83,50.75
2522,15,2023-02-21,26.47,20.24
2523,18,2023-05-01,31.0,23.38
2524,28,2023-07-15,205.18,239.43
2525,13,2023-03-16,5.73,10.09
2526,10,2023-08-31,303.91,277.16
2527,1,2023-04-01,12.52,18.4
2528,27,2023-09-13,142.51,190.43
2529,9,2023-11-19,66.94,30.2
2530,21,2023-09-07,304.47,238.23
2531,20,2023-05-09,0.0,6.02
2532,4,2023-07-23,234.89,232.18
2533,7,2023-12-20,34.36,29.18
2534,11,2023-01-31,29.09,22.76
2535,14,2023-05-11,15.66,20.45
2536,31,2023-11-19,76.07,90.17
2537,7,2023-08-19,300.45,264.71
2538,22,2023-05-14,25.46,7.86
2539,24,2023-07-04,185.85,154.84
2540,17,2023-06-26,170.78,194.11
2541,2,2023-07-30,206.1,197.89
2542,8,2023-06-29,289.85,263.79
2543,13,2023-10-23,32.84,59.24
2544,12,2023-05-26,13.53,15.58
2545,23,2023-06-16,180.69,128.13
2546,33,2023-09-07,264.65,269.37
2547,29,2023-02-10,34.1,37.64
2548,25,2023-11-11,8.39,27.12
2549,19,2023-08-26,316.62,256.83
2550,10,2023-03-27,12.85,30.02
2551,22,2023-08-04,209.85,188.78
2552,26,2023-02-06,4.93,5.17
2553,6,2023-03-24,19.7,19.44
2554,22,2023-04-27,0.0,5.86
2555,21,2023-06-12,193.18,185.1
2556,19,2023-12-30,69.58,99.7
2557,18,2023-11-06,93.0,85.04
2558,26,2023-05-19,18.65,6.45
2559,29,2023-07-05,143.92,153.09
2560,29,2023-07-31,165.7,136.58
2561,11,2023-04-05,16.88,29.58
2562,2,2023-03-06,28.91,39.93
2563,16,2023-12-05,95.22,89.36
2564,17,2023-12-25,72.64,73.76
2565,6,2023-04-18,40.44,30.97
2566,11,2023-07-23,231.64,219.8
2567,7,2023-02-18,10.46,9.69
2568,5,2023-08-31,74.71,125.94
2569,4,2023-01-14,22.34,7.82
2570,26,2023-09-26,224.24,174.64
2571,6,2023-02-23,5.95,12.55
2572,17,2023-11-13,77.85,65.65
2573,10,2023-02-13,42.18,38.89
2574,25,2023-06-08,122.38,180.32
2575,15,2023-05-07,30.62,38.77
2576,19,2023-08-15,208.3,277.26
2577,9,2023-03-09,3.35,23.78
2578,11,2023-01-15,29.77,29.55
2579,3,2023-12-06,28.52,26.08
2580,23,2023-06-16,149.73,174.67
2581,31,2023-08-28,285.27,272.53
2582,18,2023-10-08,97.04,86.36
2583,29,2023-03-11,32.42,28.36
2584,12,2023-10-30,31.22,40.76
2585,30,2023-11-20,52.28,49.26
2586,28,2023-09-26,317.05,257.59
2587,20,2023-06-27,120.24,154.09
2588,31,2023-10-04,77.13,73.23
2589,15,2023-02-15,12.84,31.69
2590,29,2023-06-07,150.69,125.01
2591,24,2023-07-31,166.84,139.11
2592,17,2023-03-21,14.31,12.23
2593,20,2023-01-06,31.49,30.73
2594,1,2023-09-25,277.04,227.08
2595,9,2023-06-26,210.67,250.4
2596,19,2023-08-29,73.28,120.1
2597,1,2023-12-19,99.52,97.23
2598,32,2023-09-02,140.78,132.65
2599,20,2023-01-05,25.9,20.66
2600,28,2023-05-30,37.92,36.6
2601,15,2023-01-04,26.11,29.39
2602,24,2023-04-07,10.33,16.2
2603,27,2023-10-15,72.86,82.24
2604,28,2023-07-22,242.4,186.86
2605,16,2023-03-25,1.62,6.56
2606,25,2023-07-13,58.48,138.72
2607,15,2023-05-15,23.91,20.86
2608,6,2023-08-05,182.38,132.63
2609,16,2023-09-22,51.03,150.67
2610,18,2023-05-26,12.68,17.56
2611,18,2023-07-31,264.81,204.68
2612,13,2023-02-05,21.49,16.93
2613,12,2023-03-11,27.87,33.19
2614,19,2023-02-26,22.47,24.4
2615,30,2023-11-13,71.74,69.09
2616,29,2023-05-20,40.17,37.12
2617,32,2023-04-07,44.41,36.79
2618,21,2023-01-10,53.21,24.51
2619,10,2023-01-26,35.18,39.24
2620,2,2023-04-06,35.06,32.24
2621,7,2023-05-25,0.0,10.97
2622,18,2023-03-06,26.01,29.14
2623,29,2023-01-05,30.16,35.71
2624,15,2023-02-16,12.67,15.45
2625,10,2023-01-08,14.07,28.53
2626,32,2023-04-22,0.3,11.46
2627,22,2023-08-04,242.49,199.6
2628,20,2023-09-13,90.67,132.26
2629,24,2023-08-26,223.3,226.25
2630,3,2023-06-19,93.62,165.77
2631,6,2023-03-16,17.51,30.3
2632,4,2023-05-17,62.19,33.64
2633,26,2023-02-06,34.43,28.92
2634,31,2023-04-03,14.58,20.01
2635,13,2023-05-09,0.0,11.61
2636,25,2023-01-07,12.15,23.17
2637,8,2023-05-08,32.08,13.2
2638,25,2023-08-15,196.57,171.45
2639,16,2023-01-18,0.0,6.21
2640,13,2023-08-24,107.02,126.09
2641,7,2023-09-24,172.38,236.58
2642,14,2023-08-31,143.66,137.61
2643,25,2023-12-15,55.99,53.75
2644,20,2023-06-15,221.11,216.46
2645,11,2023-11-19,83.91,79.57
2646,3,2023-10-09,56.07,75.02
2647,8,2023-05-10,9.62,12.02
2648,31,2023-11-23,53.5,48.51
2649,20,2023-04-12,43.48,26.72
2650,24,2023-01-27,20.55,8.92
2651,14,2023-02-27,10.08,34.73
2652,16,2023-11-21,145.64,98.58
2653,28,2023-06-16,252.92,238.46
2654,1,2023-03-27,2.59,8.33
2655,18,2023-10-27,37.44,27.06
2656,8,2023-07-22,103.75,147.74
2657,16,2023-01-05,54.61,30.37
2658,3,2023-10-25,41.42,40.22
2659,31,2023-12-19,97.25,80.92
2660,10,2023-07-10,121.97,122.54
2661,6,2023-05-08,13.61,30.55
2662,11,2023-09-13,199.9,210.64
2663,6,2023-12-18,66.14,73.72
2664,22,2023-11-17,8.57,45.95
2665,4,2023-01-31,0.0,17.93
2666,23,2023-11-27,94.94,79.23
2667,10,2023-12-26,43.13,63.08
2668,7,2023-03-06,18.6,18.63
2669,32,2023-04-30,10.77,13.44
2670,21,2023-10-13,24.45,31.94
2671,23,2023-08-13,138.56,136.15
2672,13,2023-01-11,25.85,14.19
2673,25,2023-07-03,241.39,242.76
2674,9,2023-05-09,25.57,16.04
2675,3,2023-09-06,278.1,246.23
2676,29,2023-10-14,83.56,76.94
2677,19,2023-10-05,46.29,43.26
2678,32,2023-04-08,3.9,24.8
2679,12,2023-10-06,14.03,26.15
2680,23,2023-06-15,240.3,185.03
2681,30,2023-05-21,27.42,33.33
2682,11,2023-02-05,9.61,11.18
2683,10,2023-08-19,263.94,272.94
2684,19,2023-05-15,15.5,22.61
2685,24,2023-08-21,198.94,198.92
2686,1,2023-11-23,50.21,53.78
2687,33,2023-07-14,256.17,275.53
2688,12,2023-01-10,7.61,19.68
2689,24,2023-11-14,31.97,54.3
2690,16,2023-06-14,184.66,155.37
2691,5,2023-12-04,26.42,79.69
2692,25,2023-04-08,11.03,10.92
2693,32,2023-10-10,58.18,39.06
2694,10,2023-11-10,49.31,46.54
2695,19,2023-06-15,160.62,172.44
2696,27,2023-11-25,9.66,27.79
2697,21,2023-02-26,36.25,37.12
2698,7,2023-09-25,249.33,203.15
2699,5,2023-01-23,22.65,11.67
2700,9,2023-04-02,5.75,6.78
2701,3,2023-04-14,43.88,35.22
2702,7,2023-09-06,257.61,270.54
2703,13,2023-02-20,21.62,28.48
2704,3,2023-10-20,127.48,87.67
2705,25,2023-12-03,108.67,97.12
2706,32,2023-09-27,275.72,217.09
2707,17,2023-01-26,51.36,34.73
2708,24,2023-04-24,25.06,22.81
2709,5,2023-01-07,0.0,7.19
2710,14,2023-12-02,0.0,35.62
2711,32,2023-02-10,0.0,8.59
2712,30,2023-11-24,49.18,47.72
2713,4,2023-07-04,284.6,239.14
2714,27,2023-07-08,177.87,232.35
2715,4,2023-11-12,53.83,52.88
2716,18,2023-09-28,138.37,146.18
2717,3,2023-02-06,20.83,24.8
2718,20,2023-02-09,17.73,17.7
2719,14,2023-09-23,295.5,216.17
2720,7,2023-02-21,14.58,16.08
2721,15,2023-09-30,187.04,174.75
2722,25,2023-04-08,0.0,16.01
2723,13,2023-09-27,184.97,133.5
2724,16,2023-10-19,72.37,52.0
2725,12,2023-10-13,0.0,30.75
2726,27,2023-02-24,3.93,28.4
2727,23,2023-12-12,64.26,48.66
2728,30,2023-12-26,50.48,42.81
2729,28,2023-02-23,21.77,39.26
2730,11,2023-04-03,11.21,19.75
2731,26,2023-09-16,124.79,135.1
2732,22,2023-12-03,62.14,82.18
2733,11,2023-10-01,77.94,92.52
2734,29,2023-06-30,241.21,227.52
2735,21,2023-10-09,82.47,72.66
2736,21,2023-07-10,279.67,258.91
2737,27,2023-11-21,34.65,56.06
2738,28,2023-06-15,321.01,279.89
2739,16,2023-10-16,32.4,38.15
2740,14,2023-07-12,258.69,191.6
2741,17,2023-07-04,262.16,272.8
2742,29,2023-08-18,177.1,153.45
2743,26,2023-01-01,35.8,34.7
2744,3,2023-05-26,37.79,27.03
2745,2,2023-09-23,184.56,161.11
2746,9,2023-06-04,253.96,200.56
2747,1,2023-06-03,138.85,129.62
2748,15,2023-04-20,20.61,11.74
2749,21,2023-01-12,29.71,26.22
2750,18,2023-10-11,118.94,78.86
2751,33,2023-10-12,89.47,68.61
2752,10,2023-02-18,52.57,36.22
2753,3,2023-08-24,248.76,237.26
2754,23,2023-03-21,14.36,14.31
2755,9,2023-05-16,56.78,34.16
2756,24,2023-10-26,60.99,79.55
2757,16,2023-04-30,25.06,27.18
2758,17,2023-06-03,159.75,209.83
2759,6,2023-10-20,104.95,88.68
2760,26,2023-10-19,55.84,58.03
2761,14,2023-02-09,28.72,24.21
2762,21,2023-09-05,334.01,273.63
2763,12,2023-09-07,206.12,225.65
2764,7,2023-11-01,56.44,56.03
2765,20,2023-01-20,6.03,15.47
2766,25,2023-02-10,20.21,12.18
2767,4,2023-06-21,133.31,150.32
2768,23,2023-08-11,228.06,261.75
2769,27,2023-03-03,42.02,32.12
2770,15,2023-12-01,58.27,45.21
2771,1,2023-11-21,83.7,91.56
2772,25,2023-01-28,15.09,25.54
2773,20,2023-09-26,104.09,136.46
2774,3,2023-06-13,311.57,245.5
2775,10,2023-06-17,224.59,198.86
2776,33,2023-12-24,28.37,43.91
2777,15,2023-03-20,24.47,22.18
2778,4,2023-12-11,61.22,74.94
2779,26,2023-08-17,226.97,180.59
2780,33,2023-02-16,25.87,13.83
2781,15,2023-08-10,207.07,225.09
2782,19,2023-07-21,264.63,279.91
2783,10,2023-03-09,6.26,26.78
2784,22,2023-02-12,19.46,26.14
2785,31,2023-10-20,79.37,28.72
2786,4,2023-10-08,29.27,29.69
2787,26,2023-05-15,39.09,30.24
2788,6,2023-07-24,228.77,277.1
2789,33,2023-08-11,315.9,230.58
2790,9,2023-03-11,33.33,34.82
2791,31,2023-10-14,33.93,51.75
2792,13,2023-09-07,224.22,191.85
2793,26,2023-11-30,125.79,84.73
2794,13,2023-10-15,94.42,81.53
2795,16,2023-05-05,46.34,26.77
2796,5,2023-05-17,33.6,30.46
2797,28,2023-06-15,168.5,220.78
2798,6,2023-02-27,18.22,38.97
2799,27,2023-08-05,135.39,137.98
2800,24,2023-06-28,174.97,253.88
2801,13,2023-06-14,133.79,146.19
2802,23,2023-11-01,75.12,77.95
2803,2,2023-06-06,110.25,158.11
2804,11,2023-06-29,167.98,262.61
2805,29,2023-11-16,57.45,55.85
2806,10,2023-08-14,221.65,274.07
2807,3,2023-04-30,27.35,26.27
2808,13,2023-12-17,41.22,46.51
2809,24,2023-03-21,13.86,24.59
2810,6,2023-02-27,21.65,37.31
2811,4,2023-05-05,28.41,12.23
2812,10,2023-05-28,20.87,12.33
2813,1,2023-06-25,239.42,205.93
2814,8,2023-06-06,257.86,195.47
2815,29,2023-08-30,302.0,273.57
2816,2,2023-06-19,249.04,236.76
2817,14,2023-10-03,75.74,80.16
2818,14,2023-04-15,27.11,35.04
2819,17,2023-10-08,35.66,42.45
2820,31,2023-11-15,26.52,41.53
2821,10,2023-12-22,94.38,94.4
2822,2,2023-07-12,179.66,129.82
2823,3,2023-05-11,33.86,30.01
2824,11,2023-01-31,25.57,24.56
2825,19,2023-04-13,21.66,16.77
2826,18,2023-01-28,29.56,29.37
2827,30,2023-12-02,91.38,75.4
2828,1,2023-02-04,21.06,31.26
2829,25,2023-12-05,11.26,48.8
2830,18,2023-12-06,41.42,44.4
2831,24,2023-02-25,11.19,5.91
2832,2,2023-05-30,0.0,5.06
2833,25,2023-04-29,17.72,14.91
2834,25,2023-09-18,260.21,217.26
2835,7,2023-06-11,139.1,184.54
2836,32,2023-11-02,97.9,86.41
2837,6,2023-04-06,0.0,9.08
2838,13,2023-09-14,296.32,239.6
2839,30,2023-10-15,41.08,66.23
2840,2,2023-01-21,25.12,27.29
2841,16,2023-09-29,305.97,275.96
2842,20,2023-06-20,191.76,200.49
2843,32,2023-07-21,96.15,225.94
2844,11,2023-01-10,17.9,16.89
2845,23,2023-12-17,59.19,78.93
2846,23,2023-07-01,139.18,177.0
2847,20,2023-05-01,22.11,11.2
2848,33,2023-05-22,40.22,21.9
2849,4,2023-11-17,60.32,54.27
2850,17,2023-07-18,200.54,191.42
2851,2,2023-10-12,14.52,66.3
2852,18,2023-04-26,38.79,14.04
2853,10,2023-06-24,258.69,250.97
2854,26,2023-12-03,44.51,39.65
2855,9,2023-02-14,0.89,8.04
2856,25,2023-09-24,234.03,227.65
2857,15,2023-08-02,248.23,204.87
2858,16,2023-10-21,91.49,56.7
2859,10,2023-08-07,163.04,152.14
2860,20,2023-11-06,35.47,73.89
2861,22,2023-08-18,228.2,244.72
2862,9,2023-04-16,14.9,17.1
2863,9,2023-10-25,106.63,80.75
2864,13,2023-03-12,21.21,24.23
2865,20,2023-12-19,139.39,94.73
2866,9,2023-08-09,121.01,160.94
2867,10,2023-12-02,33.59,55.53
2868,11,2023-06-12,248.41,216.32
2869,5,2023-10-13,77.2,77.31
2870,8,2023-04-05,3.49,14.21
2871,21,2023-03-16,14.16,30.35
2872,2,2023-06-13,176.2,190.08
2873,27,2023-07-30,270.27,185.4
2874,20,2023-08-15,132.88,203.39
2875,18,2023-03-19,11.73,10.24
2876,13,2023-02-24,21.77,24.59
2877,9,2023-04-05,12.25,17.57
2878,2,2023-11-10,109.11,84.7
2879,18,2023-11-07,73.85,47.93
2880,15,2023-11-02,36.6,45.94
2881,15,2023-04-29,30.78,27.62
2882,2,2023-07-03,272.2,217.2
2883,6,2023-12-19,75.73,64.24
2884,31,2023-03-10,26.95,31.33
2885,33,2023-11-06,83.14,26.32
2886,31,2023-12-31,87.74,55.07
2887,24,2023-04-05,2.95,15.41
2888,25,2023-09-09,276.88,247.83
2889,31,2023-03-12,13.55,33.11
2890,11,2023-04-09,7.28,14.94
2891,15,2023-01-17,11.42,21.88
2892,27,2023-01-08,42.63,26.35
2893,18,2023-07-31,230.3,181.2
2894,15,2023-12-10,79.08,84.89
2895,13,2023-04-15,4.9,14.35
2896,5,2023-04-01,8.01,16.87
2897,29,2023-11-12,33.36,62.36
2898,32,2023-12-19,28.47,34.78
