district,year,month,population,rainfall,groundwater,temperature,water_usage,storage_capacity,urbanization_rate,region_type,water_source,rainfall_category,season,wsi,stress_level,water_stress_ratio,population_density,water_availability,high_risk_flag
Karimnagar,2015,6,4797678,1026,57.0,37,481,38,73.0,Urban,Surface Water,High,Monsoon,0.2052,Low,0.4437269372693727,4797.678,638.4,0
Karimnagar,2015,6,4797678,1026,49.0,33,521,43,73.0,Semi-Urban,Groundwater,High,Monsoon,0.2107,Low,0.4842007434944237,4797.678,635.2,0
Karimnagar,2015,6,4797678,1024,54.0,35,474,34,74.0,Urban,Groundwater,High,Monsoon,0.2061,Low,0.4392956441149212,4797.678,636.0,0
Karimnagar,2015,6,4797678,963,48.0,31,504,27,79.0,Urban,Surface Water,High,Monsoon,0.2278,Low,0.4980237154150198,4797.678,597.0,0
Karimnagar,2015,6,4797678,1016,44.0,33,494,35,73.0,Urban,Groundwater,High,Monsoon,0.2158,Low,0.4655984919886899,4797.678,627.2,0
Karimnagar,2015,7,4797678,1016,51.0,34,610,34,76.0,Rural,Mixed,High,Monsoon,0.2375,Low,0.5711610486891385,4797.678,630.0,0
Karimnagar,2015,7,4797678,1011,50.0,33,483,30,77.0,Rural,Groundwater,High,Monsoon,0.2149,Low,0.4548022598870056,4797.678,626.6,0
Karimnagar,2015,7,4797678,1036,43.0,31,578,28,78.0,Urban,Surface Water,High,Monsoon,0.2351,Low,0.5351851851851852,4797.678,638.8000000000001,0
Karimnagar,2015,7,4797678,1051,58.0,37,501,27,74.0,Rural,Mixed,High,Monsoon,0.211,Low,0.4513513513513513,4797.678,653.8000000000001,0
Karimnagar,2015,7,4797678,954,44.0,31,554,26,73.0,Urban,Mixed,High,Monsoon,0.2376,Low,0.5545545545545546,4797.678,590.0,0
Karimnagar,2015,7,4797678,981,58.0,31,513,36,73.0,Urban,Surface Water,High,Monsoon,0.2064,Low,0.4932692307692308,4797.678,611.8000000000001,0
Karimnagar,2015,7,4797678,1032,54.0,31,474,40,73.0,Urban,Surface Water,High,Monsoon,0.1929,Low,0.4360625574977,4797.678,640.8,0
Karimnagar,2015,8,4797678,1016,44.0,35,497,26,75.0,Rural,Groundwater,High,Monsoon,0.2269,Low,0.4684260131950989,4797.678,627.2,0
Karimnagar,2015,8,4797678,1048,54.0,33,504,30,75.0,Semi-Urban,Mixed,High,Monsoon,0.2075,Low,0.456935630099728,4797.678,650.4,0
Karimnagar,2015,8,4797678,1041,46.0,34,545,40,76.0,Semi-Urban,Groundwater,High,Monsoon,0.2228,Low,0.5009191176470589,4797.678,643.0,0
Karimnagar,2015,8,4797678,1032,54.0,32,513,41,75.0,Rural,Surface Water,High,Monsoon,0.2042,Low,0.4719411223551057,4797.678,640.8,0
Karimnagar,2015,8,4797678,1016,44.0,35,519,38,77.0,Semi-Urban,Groundwater,High,Monsoon,0.2273,Low,0.4891611687087653,4797.678,627.2,0
Karimnagar,2015,8,4797678,1046,55.0,33,500,26,74.0,Semi-Urban,Mixed,High,Monsoon,0.207,Low,0.4537205081669691,4797.678,649.6,0
Karimnagar,2015,8,4797678,981,50.0,37,576,45,77.0,Semi-Urban,Groundwater,High,Monsoon,0.2385,Low,0.5581395348837209,4797.678,608.6,0
Karimnagar,2015,9,4797678,990,46.0,37,605,37,74.0,Urban,Surface Water,High,Monsoon,0.2479,Low,0.583413693346191,4797.678,612.4,0
Karimnagar,2015,9,4797678,1001,47.0,32,584,29,79.0,Urban,Surface Water,High,Monsoon,0.2401,Low,0.5567206863679695,4797.678,619.4,0
Karimnagar,2015,9,4797678,977,58.0,31,463,40,76.0,Semi-Urban,Surface Water,High,Monsoon,0.198,Low,0.4469111969111969,4797.678,609.4,0
Karimnagar,2015,9,4797678,1039,46.0,32,498,40,78.0,Urban,Groundwater,High,Monsoon,0.2117,Low,0.4585635359116022,4797.678,641.8,0
Karimnagar,2015,9,4797678,1016,44.0,33,482,29,78.0,Rural,Groundwater,High,Monsoon,0.2214,Low,0.4542884071630537,4797.678,627.2,0
Karimnagar,2015,9,4797678,1045,56.0,32,593,40,75.0,Urban,Groundwater,High,Monsoon,0.2168,Low,0.5381125226860254,4797.678,649.4,0
Karimnagar,2015,9,4797678,994,57.0,36,580,32,78.0,Urban,Surface Water,High,Monsoon,0.2358,Low,0.5513307984790875,4797.678,619.1999999999999,0
Karimnagar,2015,10,4797678,900,45.0,37,538,45,79.0,Urban,Surface Water,Medium,Winter,0.25,Low,0.5687103594080338,4797.678,558.0,0
Karimnagar,2015,10,4797678,957,55.0,35,557,43,73.0,Urban,Mixed,High,Winter,0.2263,Low,0.5498519249753209,4797.678,596.1999999999999,0
Karimnagar,2015,10,4797678,896,43.0,31,585,40,78.0,Urban,Surface Water,Medium,Winter,0.2515,Low,0.6223404255319149,4797.678,554.8000000000001,0
Karimnagar,2015,10,4797678,896,57.0,32,484,43,74.0,Urban,Groundwater,Medium,Winter,0.2138,Low,0.5073375262054507,4797.678,560.4,0
Karimnagar,2015,10,4797678,929,58.0,33,582,27,75.0,Semi-Urban,Mixed,High,Winter,0.2385,Low,0.5890688259109311,4797.678,580.6,0
Karimnagar,2015,10,4797678,956,55.0,35,592,44,76.0,Semi-Urban,Groundwater,High,Winter,0.2359,Low,0.5849802371541502,4797.678,595.6,0
Karimnagar,2015,10,4797678,963,49.0,34,512,45,73.0,Urban,Surface Water,High,Winter,0.2194,Low,0.5054294175715696,4797.678,597.4,0
Karimnagar,2015,11,4797678,947,57.0,34,574,30,79.0,Urban,Mixed,High,Winter,0.2397,Low,0.5711442786069652,4797.678,590.9999999999999,0
Karimnagar,2015,11,4797678,929,58.0,37,556,40,75.0,Urban,Groundwater,High,Winter,0.2348,Low,0.562753036437247,4797.678,580.6,0
Karimnagar,2015,11,4797678,956,56.0,33,486,44,78.0,Rural,Surface Water,High,Winter,0.2117,Low,0.4797630799605133,4797.678,596.0,0
Karimnagar,2015,11,4797678,963,57.0,37,601,39,79.0,Urban,Groundwater,High,Winter,0.2442,Low,0.5886385896180215,4797.678,600.5999999999999,0
Karimnagar,2015,11,4797678,939,47.0,37,466,26,78.0,Rural,Groundwater,High,Winter,0.2363,Low,0.4721377912867274,4797.678,582.1999999999999,0
Karimnagar,2015,11,4797678,892,46.0,37,608,37,79.0,Urban,Groundwater,Medium,Winter,0.2682,Low,0.6474973375931843,4797.678,553.5999999999999,0
Karimnagar,2015,11,4797678,924,57.0,36,517,34,76.0,Urban,Mixed,High,Winter,0.2307,Low,0.5264765784114053,4797.678,577.1999999999999,0
Karimnagar,2015,12,4797678,903,55.0,32,620,38,76.0,Semi-Urban,Groundwater,High,Winter,0.2465,Low,0.6465067778936392,4797.678,563.8,0
Karimnagar,2015,12,4797678,883,57.0,34,546,38,79.0,Rural,Mixed,Medium,Winter,0.2397,Low,0.5802337938363443,4797.678,552.5999999999999,0
Karimnagar,2015,12,4797678,857,48.0,36,586,31,78.0,Urban,Groundwater,Medium,Winter,0.2671,Low,0.6467991169977925,4797.678,533.4,0
Karimnagar,2015,12,4797678,856,55.0,35,487,38,79.0,Urban,Groundwater,Medium,Winter,0.2359,Low,0.5339912280701754,4797.678,535.6,0
Karimnagar,2015,12,4797678,885,54.0,31,611,44,79.0,Semi-Urban,Mixed,Medium,Winter,0.2464,Low,0.65,4797.678,552.6,0
Karimnagar,2015,12,4797678,933,52.0,36,601,30,73.0,Semi-Urban,Surface Water,High,Winter,0.2502,Low,0.6095334685598377,4797.678,580.5999999999999,0
Karimnagar,2015,12,4797678,831,56.0,33,496,31,77.0,Urban,Mixed,Medium,Winter,0.238,Low,0.5585585585585585,4797.678,521.0,0
Karimnagar,2016,1,4855250,911,44.5,33,623,39,76.8,Rural,Groundwater,High,Winter,0.261,Low,0.6513329848405646,4855.25,564.4,0
Karimnagar,2016,1,4855250,881,47.5,35,580,40,78.8,Semi-Urban,Surface Water,Medium,Winter,0.2594,Low,0.6239913932221625,4855.25,547.6,0
Karimnagar,2016,1,4855250,885,50.5,33,475,33,75.8,Urban,Groundwater,Medium,Winter,0.2313,Low,0.5072076882007475,4855.25,551.2,0
Karimnagar,2016,1,4855250,854,50.5,33,512,38,75.8,Urban,Mixed,Medium,Winter,0.2408,Low,0.5654334621755936,4855.25,532.6,0
Karimnagar,2016,1,4855250,838,46.5,33,604,45,78.8,Rural,Surface Water,Medium,Winter,0.2651,Low,0.6821005081874647,4855.25,521.4,0
Karimnagar,2016,1,4855250,865,49.5,36,587,28,77.8,Semi-Urban,Mixed,Medium,Winter,0.2682,Low,0.6411796832332058,4855.25,538.8,0
Karimnagar,2016,1,4855250,865,49.5,33,626,43,74.8,Rural,Mixed,Medium,Winter,0.2595,Low,0.6837793555434188,4855.25,538.8,0
Karimnagar,2016,2,4855250,857,57.5,36,515,41,79.8,Urban,Groundwater,Medium,Winter,0.2425,Low,0.5625341343528126,4855.25,537.1999999999999,0
Karimnagar,2016,2,4855250,886,49.5,33,595,28,78.8,Semi-Urban,Groundwater,Medium,Winter,0.2616,Low,0.6353443673251469,4855.25,551.4,0
Karimnagar,2016,2,4855250,801,51.5,31,518,42,73.8,Urban,Mixed,Medium,Winter,0.241,Low,0.606912712360867,4855.25,501.2,0
Karimnagar,2016,2,4855250,827,47.5,34,494,36,75.8,Urban,Groundwater,Medium,Winter,0.2473,Low,0.5642490005711023,4855.25,515.2,0
Karimnagar,2016,2,4855250,811,42.5,35,488,32,73.8,Urban,Mixed,Medium,Winter,0.2555,Low,0.5710942071386775,4855.25,503.6,0
Karimnagar,2016,2,4855250,879,50.5,34,503,35,76.8,Rural,Mixed,Medium,Winter,0.2398,Low,0.5405695862439549,4855.25,547.6,0
Karimnagar,2016,2,4855250,888,42.5,35,504,31,75.8,Semi-Urban,Surface Water,Medium,Winter,0.2496,Low,0.5410628019323671,4855.25,549.8,0
Karimnagar,2016,3,4855250,878,45.5,34,510,37,77.8,Semi-Urban,Surface Water,Medium,Summer,0.2463,Low,0.5516495402920497,4855.25,545.0,0
Karimnagar,2016,3,4855250,892,54.5,37,616,34,73.8,Rural,Mixed,Medium,Summer,0.2599,Low,0.650131926121372,4855.25,556.9999999999999,0
Karimnagar,2016,3,4855250,877,43.5,34,603,39,73.8,Urban,Surface Water,Medium,Summer,0.2621,Low,0.6543678784590342,4855.25,543.5999999999999,0
Karimnagar,2016,3,4855250,891,49.5,32,531,33,74.8,Semi-Urban,Mixed,Medium,Summer,0.2396,Low,0.5639936271906533,4855.25,554.4,0
Karimnagar,2016,3,4855250,882,48.5,35,519,43,75.8,Rural,Surface Water,Medium,Summer,0.2415,Low,0.5571658615136876,4855.25,548.5999999999999,0
Karimnagar,2016,3,4855250,856,50.5,35,477,40,76.8,Rural,Surface Water,Medium,Summer,0.2375,Low,0.5256198347107438,4855.25,533.8000000000001,0
Karimnagar,2016,3,4855250,894,55.5,37,603,36,77.8,Urban,Mixed,Medium,Summer,0.259,Low,0.6344029458179905,4855.25,558.6,0
Karimnagar,2016,4,4855250,885,54.5,33,496,35,73.8,Semi-Urban,Surface Water,Medium,Summer,0.2285,Low,0.5273790536948432,4855.25,552.8,0
Karimnagar,2016,4,4855250,877,43.5,37,505,30,76.8,Semi-Urban,Groundwater,Medium,Summer,0.256,Low,0.5480195333695063,4855.25,543.5999999999999,0
Karimnagar,2016,4,4855250,807,44.5,36,577,33,77.8,Rural,Mixed,Medium,Summer,0.2774,Low,0.6768328445747801,4855.25,502.0,0
Karimnagar,2016,4,4855250,889,57.5,37,538,40,77.8,Semi-Urban,Groundwater,Medium,Summer,0.2428,Low,0.5678100263852243,4855.25,556.4,0
Karimnagar,2016,4,4855250,867,47.5,33,489,39,79.8,Rural,Surface Water,Medium,Summer,0.2408,Low,0.5341343528126706,4855.25,539.1999999999999,0
Karimnagar,2016,4,4855250,846,43.5,34,540,40,78.8,Urban,Mixed,Medium,Summer,0.2586,Low,0.6064008983717013,4855.25,525.0,0
Karimnagar,2016,4,4855250,910,51.5,34,582,44,73.8,Urban,Groundwater,High,Summer,0.2424,Low,0.6046753246753247,4855.25,566.6,0
Karimnagar,2016,5,4855250,884,51.5,31,541,43,75.8,Semi-Urban,Groundwater,Medium,Summer,0.2346,Low,0.5776828617191672,4855.25,551.0,0
Karimnagar,2016,5,4855250,886,44.5,33,526,39,78.8,Urban,Surface Water,Medium,Summer,0.2473,Low,0.5646806226516371,4855.25,549.4,0
Karimnagar,2016,5,4855250,854,48.5,32,626,35,78.8,Semi-Urban,Mixed,Medium,Summer,0.2681,Low,0.6928610957387936,4855.25,531.8,0
Karimnagar,2016,5,4855250,873,42.5,34,610,37,73.8,Rural,Mixed,Medium,Summer,0.2661,Low,0.6655755591925805,4855.25,540.8,0
Karimnagar,2016,5,4855250,895,46.5,34,572,28,77.8,Semi-Urban,Mixed,Medium,Summer,0.2597,Low,0.6068965517241379,4855.25,555.6,0
Karimnagar,2016,5,4855250,910,42.5,34,533,36,75.8,Urban,Mixed,High,Summer,0.2476,Low,0.5589931830099633,4855.25,563.0,0
Karimnagar,2016,5,4855250,844,43.5,34,582,27,79.8,Urban,Surface Water,Medium,Summer,0.2748,Low,0.6550365785030952,4855.25,523.8,0
Karimnagar,2016,6,4855250,1053,46.5,33,622,32,78.8,Semi-Urban,Surface Water,High,Monsoon,0.243,Low,0.5651976374375284,4855.25,650.4,0
Karimnagar,2016,6,4855250,1024,42.5,31,577,35,78.8,Urban,Surface Water,High,Monsoon,0.2368,Low,0.5405152224824356,4855.25,631.4,0
Karimnagar,2016,6,4855250,1045,55.5,37,596,40,79.8,Semi-Urban,Surface Water,High,Monsoon,0.235,Low,0.5410803449841126,4855.25,649.2,0
Karimnagar,2016,6,4855250,1074,44.5,37,536,30,76.8,Semi-Urban,Surface Water,High,Monsoon,0.2316,Low,0.4787851719517642,4855.25,662.1999999999999,0
Karimnagar,2016,6,4855250,1003,45.5,36,589,33,74.8,Rural,Mixed,High,Monsoon,0.2464,Low,0.5612196283944736,4855.25,620.0,0
Karimnagar,2016,6,4855250,963,45.5,33,536,45,75.8,Urban,Mixed,High,Monsoon,0.2308,Low,0.5309559187716691,4855.25,596.0,0
Karimnagar,2016,6,4855250,997,42.5,37,612,27,75.8,Urban,Mixed,High,Monsoon,0.2609,Low,0.5881787602114368,4855.25,615.1999999999999,0
Karimnagar,2016,7,4855250,1021,52.5,33,496,31,78.8,Urban,Mixed,High,Monsoon,0.2171,Low,0.4616100511865984,4855.25,633.6,0
Karimnagar,2016,7,4855250,1076,47.5,32,536,40,77.8,Semi-Urban,Mixed,High,Monsoon,0.2143,Low,0.4766562916851934,4855.25,664.6,0
Karimnagar,2016,7,4855250,976,45.5,35,488,26,79.8,Rural,Mixed,High,Monsoon,0.2367,Low,0.4772616136919315,4855.25,603.8000000000001,0
Karimnagar,2016,7,4855250,1001,56.5,36,526,44,74.8,Semi-Urban,Groundwater,High,Monsoon,0.2176,Low,0.4969296173830893,4855.25,623.2,0
Karimnagar,2016,7,4855250,973,54.5,31,473,30,79.8,Urban,Mixed,High,Monsoon,0.2152,Low,0.4598930481283422,4855.25,605.5999999999999,0
Karimnagar,2016,7,4855250,1107,44.5,36,596,38,75.8,Semi-Urban,Groundwater,High,Monsoon,0.2317,Low,0.5171366594360087,4855.25,681.9999999999999,0
Karimnagar,2016,7,4855250,1031,45.5,33,525,26,73.8,Urban,Mixed,High,Monsoon,0.2259,Low,0.4872389791183295,4855.25,636.8000000000001,0
Karimnagar,2016,8,4855250,1056,46.5,32,496,31,75.8,Semi-Urban,Groundwater,High,Monsoon,0.2128,Low,0.4494789306751246,4855.25,652.2,0
Karimnagar,2016,8,4855250,1014,47.5,35,571,38,74.8,Semi-Urban,Mixed,High,Monsoon,0.2346,Low,0.5374117647058824,4855.25,627.4,0
Karimnagar,2016,8,4855250,1051,45.5,31,504,28,76.8,Urban,Groundwater,High,Monsoon,0.2167,Low,0.4592255125284738,4855.25,648.8000000000001,0
Karimnagar,2016,8,4855250,984,56.5,34,516,31,75.8,Semi-Urban,Groundwater,High,Monsoon,0.2216,Low,0.4954392702832453,4855.25,613.0,0
Karimnagar,2016,8,4855250,966,57.5,31,577,45,76.8,Urban,Surface Water,High,Monsoon,0.2235,Low,0.5632015617374329,4855.25,602.6,0
Karimnagar,2016,8,4855250,989,53.5,36,517,45,78.8,Semi-Urban,Surface Water,High,Monsoon,0.2241,Low,0.4954480114997604,4855.25,614.8,0
Karimnagar,2016,8,4855250,1064,51.5,37,576,44,78.8,Semi-Urban,Surface Water,High,Monsoon,0.2291,Low,0.51589789520824,4855.25,659.0,0
Karimnagar,2016,9,4855250,1072,45.5,33,623,28,78.8,Urban,Surface Water,High,Monsoon,0.2433,Low,0.556995976754582,4855.25,661.4,0
Karimnagar,2016,9,4855250,978,44.5,35,527,35,73.8,Urban,Groundwater,High,Monsoon,0.2347,Low,0.5148998534440645,4855.25,604.5999999999999,0
Karimnagar,2016,9,4855250,1021,45.5,37,515,33,73.8,Urban,Surface Water,High,Monsoon,0.2299,Low,0.4824355971896955,4855.25,630.8000000000001,0
Karimnagar,2016,9,4855250,941,46.5,37,485,37,78.8,Urban,Groundwater,High,Monsoon,0.2379,Low,0.490642387455741,4855.25,583.2,0
Karimnagar,2016,9,4855250,1037,53.5,31,470,36,79.8,Urban,Mixed,High,Monsoon,0.203,Low,0.4306000916170407,4855.25,643.5999999999999,0
Karimnagar,2016,9,4855250,954,48.5,33,558,42,79.8,Semi-Urban,Mixed,High,Monsoon,0.239,Low,0.5560538116591929,4855.25,591.8,0
Karimnagar,2016,9,4855250,973,54.5,35,520,44,75.8,Semi-Urban,Groundwater,High,Monsoon,0.2216,Low,0.5055906660184735,4855.25,605.5999999999999,0
Karimnagar,2016,10,4855250,921,46.5,35,510,28,79.8,Rural,Surface Water,High,Winter,0.2474,Low,0.5265875064532782,4855.25,571.2,0
Karimnagar,2016,10,4855250,927,50.5,31,564,26,74.8,Rural,Mixed,High,Winter,0.2413,Low,0.5763924374041901,4855.25,576.4,0
Karimnagar,2016,10,4855250,945,52.5,37,584,26,76.8,Rural,Mixed,High,Winter,0.2546,Low,0.584877315973961,4855.25,588.0,0
Karimnagar,2016,10,4855250,902,56.5,32,547,29,74.8,Urban,Surface Water,High,Winter,0.2361,Low,0.570088587806149,4855.25,563.8,0
Karimnagar,2016,10,4855250,977,53.5,31,597,42,74.8,Urban,Groundwater,High,Winter,0.2294,Low,0.5787687833252545,4855.25,607.5999999999999,0
Karimnagar,2016,10,4855250,892,56.5,32,555,44,73.8,Semi-Urban,Groundwater,Medium,Winter,0.2307,Low,0.584518167456556,4855.25,557.8,0
Karimnagar,2016,10,4855250,938,53.5,36,579,43,76.8,Semi-Urban,Surface Water,High,Winter,0.2431,Low,0.583375314861461,4855.25,584.1999999999999,0
Karimnagar,2016,11,4855250,877,56.5,34,605,30,79.8,Semi-Urban,Groundwater,Medium,Winter,0.26,Low,0.6474050294275013,4855.25,548.8,0
Karimnagar,2016,11,4855250,974,56.5,32,587,34,76.8,Urban,Groundwater,High,Winter,0.2328,Low,0.5690741638390693,4855.25,607.0,0
Karimnagar,2016,11,4855250,917,50.5,32,588,33,78.8,Rural,Mixed,High,Winter,0.2501,Low,0.6071244192049561,4855.25,570.4,0
Karimnagar,2016,11,4855250,974,50.5,32,477,34,78.8,Urban,Surface Water,High,Winter,0.2188,Low,0.4651389566065333,4855.25,604.6,0
Karimnagar,2016,11,4855250,959,56.5,33,574,31,78.8,Rural,Surface Water,High,Winter,0.238,Low,0.5646827348745695,4855.25,598.0,0
Karimnagar,2016,11,4855250,935,54.5,36,600,39,77.8,Semi-Urban,Mixed,High,Winter,0.2498,Low,0.6057546693589096,4855.25,582.8,0
Karimnagar,2016,11,4855250,937,48.5,34,519,39,75.8,Semi-Urban,Mixed,High,Winter,0.2333,Low,0.5261023821591485,4855.25,581.5999999999999,0
Karimnagar,2016,12,4855250,892,49.5,31,556,39,79.8,Rural,Surface Water,Medium,Winter,0.2444,Low,0.589920424403183,4855.25,554.9999999999999,0
Karimnagar,2016,12,4855250,871,52.5,34,553,30,78.8,Urban,Groundwater,Medium,Winter,0.2535,Low,0.5981611681990265,4855.25,543.6,0
Karimnagar,2016,12,4855250,879,49.5,35,514,37,73.8,Semi-Urban,Groundwater,Medium,Winter,0.241,Low,0.5529854760623991,4855.25,547.1999999999999,0
Karimnagar,2016,12,4855250,862,56.5,34,572,44,77.8,Rural,Surface Water,Medium,Winter,0.2466,Low,0.6220772158781946,4855.25,539.8,0
Karimnagar,2016,12,4855250,904,49.5,33,537,31,77.8,Urban,Surface Water,High,Winter,0.2448,Low,0.5625982189628077,4855.25,562.1999999999999,0
Karimnagar,2016,12,4855250,879,49.5,31,509,45,78.8,Rural,Mixed,Medium,Winter,0.233,Low,0.5476062399139322,4855.25,547.1999999999999,0
Karimnagar,2016,12,4855250,925,49.5,35,613,45,78.8,Semi-Urban,Mixed,High,Winter,0.2549,Low,0.628395694515633,4855.25,574.8,0
Karimnagar,2017,1,4912822,858,44.0,36,583,42,74.6,Urban,Groundwater,Medium,Winter,0.266,Low,0.64562569213732,4912.822,532.4,0
Karimnagar,2017,1,4912822,829,57.0,34,606,26,78.6,Semi-Urban,Mixed,Medium,Winter,0.27,Low,0.6832018038331454,4912.822,520.1999999999999,0
Karimnagar,2017,1,4912822,800,42.0,36,503,27,76.6,Urban,Mixed,Medium,Winter,0.2702,Low,0.5966785290628707,4912.822,496.8,0
Karimnagar,2017,1,4912822,867,52.0,36,625,40,79.6,Semi-Urban,Mixed,Medium,Winter,0.2711,Low,0.6793478260869565,4912.822,540.9999999999999,0
Karimnagar,2017,1,4912822,868,43.0,31,529,40,77.6,Urban,Mixed,Medium,Winter,0.2487,Low,0.5800438596491229,4912.822,538.0,0
Karimnagar,2017,1,4912822,902,55.0,33,486,28,74.6,Rural,Surface Water,High,Winter,0.23,Low,0.5073068893528184,4912.822,563.1999999999999,0
Karimnagar,2017,1,4912822,846,43.0,33,624,35,77.6,Semi-Urban,Surface Water,Medium,Winter,0.2775,Low,0.701123595505618,4912.822,524.8,0
Karimnagar,2017,2,4912822,906,51.0,31,575,41,75.6,Semi-Urban,Mixed,High,Winter,0.2417,Low,0.6002087682672234,4912.822,564.0,0
Karimnagar,2017,2,4912822,880,51.0,32,494,41,76.6,Semi-Urban,Mixed,Medium,Winter,0.2324,Low,0.5300429184549357,4912.822,548.4,0
Karimnagar,2017,2,4912822,916,49.0,31,615,28,77.6,Semi-Urban,Groundwater,High,Winter,0.2587,Low,0.6366459627329193,4912.822,569.2,0
Karimnagar,2017,2,4912822,836,53.0,35,513,39,76.6,Rural,Mixed,Medium,Winter,0.2478,Low,0.5764044943820225,4912.822,522.8,0
Karimnagar,2017,2,4912822,904,45.0,35,503,35,75.6,Rural,Mixed,High,Winter,0.2446,Low,0.5294736842105263,4912.822,560.4,0
Karimnagar,2017,2,4912822,824,47.0,33,516,43,75.6,Urban,Groundwater,Medium,Winter,0.2492,Low,0.591743119266055,4912.822,513.1999999999999,0
Karimnagar,2017,2,4912822,892,48.0,32,589,26,79.6,Urban,Mixed,Medium,Winter,0.2631,Low,0.6259298618490967,4912.822,554.4,0
Karimnagar,2017,3,4912822,873,42.0,33,584,30,77.6,Rural,Mixed,Medium,Summer,0.269,Low,0.6375545851528385,4912.822,540.5999999999999,0
Karimnagar,2017,3,4912822,874,42.0,34,559,36,77.6,Urban,Surface Water,Medium,Summer,0.2628,Low,0.6095965103598692,4912.822,541.1999999999999,0
Karimnagar,2017,3,4912822,866,55.0,35,548,26,80.6,Semi-Urban,Mixed,Medium,Summer,0.2588,Low,0.5943600867678959,4912.822,541.6,0
Karimnagar,2017,3,4912822,873,57.0,36,498,33,76.6,Urban,Groundwater,Medium,Summer,0.2403,Low,0.5349087003222341,4912.822,546.5999999999999,0
Karimnagar,2017,3,4912822,914,47.0,32,555,37,77.6,Urban,Surface Water,High,Summer,0.2465,Low,0.5769230769230769,4912.822,567.1999999999999,0
Karimnagar,2017,3,4912822,892,52.0,34,493,34,79.6,Urban,Surface Water,Medium,Summer,0.2399,Low,0.5216931216931217,4912.822,555.9999999999999,0
Karimnagar,2017,3,4912822,867,56.0,35,508,34,75.6,Rural,Surface Water,Medium,Summer,0.2407,Low,0.5497835497835498,4912.822,542.5999999999999,0
Karimnagar,2017,4,4912822,832,56.0,37,606,36,80.6,Urban,Groundwater,Medium,Summer,0.2735,Low,0.6816647919010124,4912.822,521.6,0
Karimnagar,2017,4,4912822,829,54.0,35,592,42,75.6,Semi-Urban,Groundwater,Medium,Summer,0.2612,Low,0.669683257918552,4912.822,519.0,0
Karimnagar,2017,4,4912822,903,45.0,35,503,40,75.6,Semi-Urban,Surface Water,High,Summer,0.2423,Low,0.530031612223393,4912.822,559.8,0
Karimnagar,2017,4,4912822,862,55.0,34,607,37,75.6,Urban,Groundwater,Medium,Summer,0.2587,Low,0.6612200435729847,4912.822,539.1999999999999,0
Karimnagar,2017,4,4912822,827,55.0,35,614,28,75.6,Semi-Urban,Mixed,Medium,Summer,0.2719,Low,0.695356738391846,4912.822,518.2,0
Karimnagar,2017,4,4912822,853,42.0,37,550,39,77.6,Urban,Mixed,Medium,Summer,0.2687,Low,0.6138392857142857,4912.822,528.5999999999999,0
Karimnagar,2017,4,4912822,930,44.0,35,528,27,74.6,Urban,Groundwater,High,Summer,0.2497,Low,0.5415384615384615,4912.822,575.6,0
Karimnagar,2017,5,4912822,878,57.0,35,581,29,75.6,Semi-Urban,Surface Water,Medium,Summer,0.2551,Low,0.6207264957264957,4912.822,549.5999999999999,0
Karimnagar,2017,5,4912822,913,46.0,37,521,35,74.6,Rural,Surface Water,High,Summer,0.2489,Low,0.5427083333333333,4912.822,566.1999999999999,0
Karimnagar,2017,5,4912822,891,44.0,37,517,38,74.6,Semi-Urban,Mixed,Medium,Summer,0.2519,Low,0.5523504273504274,4912.822,552.2,0
Karimnagar,2017,5,4912822,872,54.0,32,603,39,74.6,Urban,Mixed,Medium,Summer,0.2514,Low,0.6504854368932039,4912.822,544.8,0
Karimnagar,2017,5,4912822,851,54.0,34,614,29,75.6,Urban,Surface Water,Medium,Summer,0.2668,Low,0.6777041942604857,4912.822,532.1999999999999,0
Karimnagar,2017,5,4912822,856,44.0,37,535,32,75.6,Semi-Urban,Mixed,Medium,Summer,0.2647,Low,0.5937846836847946,4912.822,531.2,0
Karimnagar,2017,5,4912822,938,50.0,37,553,32,77.6,Semi-Urban,Surface Water,High,Summer,0.252,Low,0.5591506572295247,4912.822,582.8,0
Karimnagar,2017,6,4912822,1030,43.0,37,612,33,79.6,Rural,Mixed,High,Monsoon,0.2585,Low,0.5698324022346368,4912.822,635.2,0
