Res_ID,District_ID,Date,Current_Capacity_TMC,Max_Capacity_TMC
2390,4,2023-08-22,1.24,7.48
2391,15,2023-07-06,17.25,25.85
2392,28,2023-07-06,6.92,7.68
2393,10,2023-07-19,19.47,23.52
2394,2,2023-09-20,6.95,7.54
2395,12,2023-06-25,11.99,19.75
2396,12,2023-12-09,17.53,26.5
2397,27,2023-05-02,11.44,33.14
2398,31,2023-10-30,10.02,15.82
2399,17,2023-12-29,0.26,6.14
2400,5,2023-03-14,17.12,31.28
2401,33,2023-09-25,12.63,22.28
2402,25,2023-08-08,12.0,19.24
2403,7,2023-02-15,0.1,12.39
2404,9,2023-12-11,7.09,9.26
2405,9,2023-04-11,6.26,20.33
2406,11,2023-02-08,3.75,28.49
2407,17,2023-11-17,1.06,5.7
2408,11,2023-06-15,13.9,22.73
2409,11,2023-07-13,7.62,12.95
2410,6,2023-02-25,3.08,13.14
2411,32,2023-11-25,10.67,26.68
2412,10,2023-06-20,14.3,18.38
2413,20,2023-07-21,22.43,28.53
2414,21,2023-08-20,10.81,14.58
2415,17,2023-11-19,12.42,21.31
2416,18,2023-07-13,21.81,30.12
2417,24,2023-12-25,6.14,13.41
2418,14,2023-04-03,3.58,17.15
2419,24,2023-12-18,17.28,21.85
2420,21,2023-05-24,0.8,14.53
2421,19,2023-02-09,5.65,16.41
2422,8,2023-09-24,20.83,26.22
2423,7,2023-12-19,2.47,7.6
2424,22,2023-02-13,2.29,11.32
2425,14,2023-07-15,9.39,13.52
2426,29,2023-04-07,3.17,16.95
2427,33,2023-01-10,4.5,11.72
2428,22,2023-03-15,9.95,23.65
2429,4,2023-04-16,7.98,22.5
2430,7,2023-12-20,0.1,5.76
2431,14,2023-08-16,22.1,31.14
2432,28,2023-09-20,26.25,29.89
2433,20,2023-02-21,8.27,16.61
2434,18,2023-09-12,2.78,8.93
2435,6,2023-05-14,11.18,28.43
2436,25,2023-12-10,22.1,31.09
2437,9,2023-03-26,8.74,23.21
2438,2,2023-02-08,4.68,22.81
2439,17,2023-12-05,2.08,7.21
2440,16,2023-04-12,2.82,8.96
2441,16,2023-06-15,19.4,28.91
2442,18,2023-01-31,0.1,6.98
2443,7,2023-02-26,4.05,24.48
2444,12,2023-08-15,8.61,17.86
2445,11,2023-10-05,11.2,18.74
2446,14,2023-07-19,14.35,22.0
2447,1,2023-04-11,4.37,21.11
2448,1,2023-09-18,18.47,25.57
2449,31,2023-07-22,3.72,6.16
2450,19,2023-08-28,16.2,18.38
2451,31,2023-01-24,11.87,26.8
2452,1,2023-08-04,11.29,20.08
2453,31,2023-08-11,5.42,8.44
2454,7,2023-10-06,20.33,31.3
2455,16,2023-08-27,15.91,17.6
2456,25,2023-03-15,2.29,27.62
2457,24,2023-01-02,3.06,14.06
2458,31,2023-08-04,19.27,23.45
2459,31,2023-12-19,11.69,20.85
2460,5,2023-11-22,5.77,15.21
2461,27,2023-04-05,12.59,28.88
2462,7,2023-09-13,14.57,21.31
2463,10,2023-01-22,4.6,12.0
2464,19,2023-10-07,6.36,9.72
2465,26,2023-10-15,10.67,18.04
2466,4,2023-12-03,6.62,19.23
2467,20,2023-02-22,4.37,25.81
2468,33,2023-07-19,19.66,22.96
2469,15,2023-01-23,1.68,14.44
2470,15,2023-12-10,14.25,30.32
2471,11,2023-07-18,24.58,27.18
2472,20,2023-12-02,5.45,12.44
2473,22,2023-07-25,17.91,25.08
2474,17,2023-11-11,17.58,28.29
2475,28,2023-08-28,13.66,23.71
2476,20,2023-02-25,4.99,26.25
2477,6,2023-07-25,26.66,28.69
2478,3,2023-06-15,16.32,17.27
2479,15,2023-11-08,10.23,13.76
2480,2,2023-07-18,17.77,23.01
2481,17,2023-10-19,4.31,8.58
2482,3,2023-10-17,2.47,5.99
2483,32,2023-11-27,19.4,32.52
2484,1,2023-04-28,4.14,23.32
2485,20,2023-03-08,6.03,31.23
2486,22,2023-12-05,11.37,21.52
2487,8,2023-12-28,9.89,25.21
2488,29,2023-12-16,8.05,12.24
2489,4,2023-03-05,0.95,9.56
2490,5,2023-07-11,22.12,27.95
2491,7,2023-04-07,0.1,12.98
2492,26,2023-10-06,5.12,13.29
2493,10,2023-10-24,15.18,26.79
2494,26,2023-08-26,3.88,11.09
2495,1,2023-08-25,4.34,9.26
2496,18,2023-03-31,3.55,19.21
2497,8,2023-06-20,3.93,6.65
2498,16,2023-02-04,1.6,7.99
2499,16,2023-11-23,16.49,26.75
2500,26,2023-03-12,4.4,25.58
2501,22,2023-03-29,4.96,15.43
2502,26,2023-01-02,6.88,26.79
2503,9,2023-03-31,5.77,19.96
2504,8,2023-08-05,21.62,26.54
2505,2,2023-10-09,6.93,15.7
2506,33,2023-08-22,17.93,31.91
2507,24,2023-05-22,2.61,19.04
2508,33,2023-01-06,1.95,7.13
2509,10,2023-11-05,3.9,12.55
2510,15,2023-04-12,1.08,6.82
2511,24,2023-10-07,11.34,29.17
2512,15,2023-09-15,11.24,16.83
2513,20,2023-04-09,6.13,15.44
2514,6,2023-01-03,5.98,18.61
2515,27,2023-07-05,9.92,11.06
2516,29,2023-05-03,3.56,29.12
2517,21,2023-02-13,3.44,18.24
2518,31,2023-06-09,25.89,30.95
2519,22,2023-05-10,4.25,13.98
2520,25,2023-10-21,9.55,17.64
2521,14,2023-12-20,11.46,31.71
2522,23,2023-03-04,6.82,26.76
2523,2,2023-03-25,5.18,16.98
2524,6,2023-06-05,21.37,28.02
2525,4,2023-02-15,0.1,4.98
2526,10,2023-10-06,3.46,13.38
2527,16,2023-04-07,4.72,14.53
2528,6,2023-10-20,8.89,14.11
2529,22,2023-07-08,22.66,24.9
2530,33,2023-11-22,15.06,31.27
2531,31,2023-10-17,18.83,29.41
2532,1,2023-04-23,2.18,31.02
2533,22,2023-11-05,19.28,25.7
2534,30,2023-02-21,4.78,12.43
2535,32,2023-09-10,6.02,12.9
2536,6,2023-09-06,12.71,19.72
2537,2,2023-04-09,0.55,6.57
2538,3,2023-06-26,15.28,19.66
2539,27,2023-09-14,8.89,10.74
2540,29,2023-01-30,4.81,11.73
2541,20,2023-02-07,0.1,11.37
2542,9,2023-05-10,5.69,26.62
2543,25,2023-01-03,8.35,31.06
2544,22,2023-02-17,5.03,18.17
2545,26,2023-05-10,4.07,12.99
2546,15,2023-11-21,13.49,28.42
2547,21,2023-04-17,10.14,24.9
2548,16,2023-08-18,17.03,20.0
2549,25,2023-10-14,3.41,9.38
2550,17,2023-03-01,2.08,25.43
2551,30,2023-07-26,4.39,9.58
2552,30,2023-08-26,19.05,26.09
2553,28,2023-02-01,5.96,23.78
2554,1,2023-07-18,6.15,9.7
2555,18,2023-04-25,13.04,29.78
2556,20,2023-06-16,6.58,10.48
2557,30,2023-12-13,17.47,23.31
2558,15,2023-02-10,3.22,24.58
2559,31,2023-05-02,5.02,10.69
2560,3,2023-04-27,8.6,15.0
2561,15,2023-04-01,4.12,12.34
2562,17,2023-10-25,4.08,19.35
2563,27,2023-08-20,13.34,17.35
2564,22,2023-09-13,2.33,5.76
2565,17,2023-06-24,15.8,23.37
2566,8,2023-01-01,7.14,29.59
2567,20,2023-10-05,9.25,21.12
2568,18,2023-10-01,6.78,19.78
2569,3,2023-10-28,9.03,12.4
2570,20,2023-12-25,3.04,9.8
2571,29,2023-04-22,2.88,13.02
2572,8,2023-10-05,4.51,10.43
2573,6,2023-06-26,13.27,19.24
2574,25,2023-01-11,2.83,10.42
2575,22,2023-05-29,1.1,7.57
2576,11,2023-09-05,9.54,17.08
2577,4,2023-08-21,3.4,10.37
2578,24,2023-10-24,12.1,24.07
2579,20,2023-09-02,17.42,20.02
2580,27,2023-03-02,12.26,27.28
2581,7,2023-02-25,3.2,18.38
2582,4,2023-09-05,8.42,15.23
2583,31,2023-07-20,3.91,9.37
2584,20,2023-08-19,13.36,19.54
2585,24,2023-05-29,2.98,18.11
2586,23,2023-08-03,3.11,9.74
2587,22,2023-08-25,22.05,27.32
2588,10,2023-09-20,9.9,18.64
2589,30,2023-03-19,12.78,30.55
2590,11,2023-07-18,20.12,23.25
2591,14,2023-06-01,8.51,12.15
2592,33,2023-06-22,23.33,31.25
2593,18,2023-12-15,12.34,19.38
2594,2,2023-04-15,5.11,22.51
2595,1,2023-11-08,4.7,10.62
2596,33,2023-05-13,4.99,24.6
2597,25,2023-09-28,15.54,22.68
2598,23,2023-08-02,16.64,21.58
2599,1,2023-08-11,16.67,23.42
2600,25,2023-10-30,4.22,14.37
2601,12,2023-11-29,2.16,11.45
2602,27,2023-02-04,2.48,21.75
2603,14,2023-09-23,9.14,18.25
2604,9,2023-07-29,9.23,13.02
2605,31,2023-01-18,1.75,15.85
2606,29,2023-08-14,2.94,5.24
2607,30,2023-08-13,20.08,21.27
2608,24,2023-08-28,6.79,13.26
2609,3,2023-12-01,9.31,19.95
2610,14,2023-10-19,3.74,9.85
2611,27,2023-03-15,3.0,24.17
2612,25,2023-04-25,8.06,25.43
2613,32,2023-08-28,21.95,26.59
2614,12,2023-08-16,12.93,16.25
2615,5,2023-12-10,18.72,28.59
2616,6,2023-01-29,9.14,18.31
2617,29,2023-05-03,1.26,7.03
2618,23,2023-03-05,4.25,12.7
2619,9,2023-10-11,7.38,16.9
2620,27,2023-03-30,4.74,18.17
2621,12,2023-12-05,3.6,10.41
2622,3,2023-07-28,17.89,23.99
2623,11,2023-05-28,8.74,19.76
2624,13,2023-03-25,8.59,30.48
2625,15,2023-04-09,7.67,28.45
2626,16,2023-01-27,7.35,14.85
2627,10,2023-04-21,3.11,9.37
2628,15,2023-05-10,11.94,22.7
2629,18,2023-07-14,6.99,12.54
2630,2,2023-07-25,17.29,29.11
2631,2,2023-07-13,7.64,11.26
2632,17,2023-12-29,17.47,26.72
2633,15,2023-12-15,8.63,15.57
2634,1,2023-07-24,13.39,18.07
2635,23,2023-12-02,6.12,18.66
2636,9,2023-04-08,1.47,5.65
2637,22,2023-08-13,9.82,13.76
2638,26,2023-06-15,20.38,32.0
2639,9,2023-11-03,11.17,17.57
2640,20,2023-02-16,7.93,20.09
2641,9,2023-09-16,31.49,32.07
2642,22,2023-05-05,8.9,25.23
2643,31,2023-01-25,5.09,30.55
2644,3,2023-07-15,14.11,19.29
2645,17,2023-05-10,2.74,10.73
2646,22,2023-05-28,9.72,24.41
2647,31,2023-06-24,18.58,30.25
2648,16,2023-02-24,6.37,27.35
2649,8,2023-10-24,12.35,24.89
2650,1,2023-05-12,9.66,27.49
2651,11,2023-07-05,8.32,14.01
2652,23,2023-06-09,7.8,14.36
2653,10,2023-09-29,22.42,29.37
2654,1,2023-06-15,16.44,27.23
2655,16,2023-08-16,16.95,25.89
2656,27,2023-06-04,11.51,14.9
2657,9,2023-07-06,16.25,19.9
2658,22,2023-01-16,6.94,14.48
2659,31,2023-10-13,10.46,14.46
2660,28,2023-10-09,5.4,8.53
2661,29,2023-10-06,8.34,12.49
2662,26,2023-01-15,9.19,18.93
2663,12,2023-01-22,8.79,21.36
2664,15,2023-10-30,11.87,16.59
2665,9,2023-03-28,3.5,15.71
2666,8,2023-05-08,5.2,24.38
2667,5,2023-09-04,6.91,9.05
2668,3,2023-02-17,6.86,22.26
2669,21,2023-10-14,14.91,29.32
2670,26,2023-08-01,2.01,7.78
2671,14,2023-10-31,6.76,15.05
2672,9,2023-10-04,16.05,27.95
2673,31,2023-10-17,11.35,31.92
2674,31,2023-03-23,10.16,25.04
2675,32,2023-04-14,11.67,23.14
2676,5,2023-05-09,6.46,15.01
2677,11,2023-06-08,5.68,9.8
2678,24,2023-07-29,15.43,25.85
2679,12,2023-10-23,0.6,4.62
2680,8,2023-08-31,15.76,22.22
2681,26,2023-06-08,10.1,18.62
2682,20,2023-02-28,0.1,10.41
2683,28,2023-01-05,7.39,16.11
2684,16,2023-04-10,11.17,19.64
2685,12,2023-10-05,3.13,6.94
2686,33,2023-01-04,4.21,22.02
2687,31,2023-01-03,1.48,8.08
2688,2,2023-06-15,9.03,12.7
2689,6,2023-12-26,15.7,23.81
2690,3,2023-04-02,5.09,27.02
2691,32,2023-06-09,9.85,13.81
2692,22,2023-12-17,13.64,30.87
2693,6,2023-03-18,5.69,28.69
2694,2,2023-03-17,8.24,17.86
2695,11,2023-12-27,5.97,15.32
2696,1,2023-02-12,0.22,8.29
2697,32,2023-07-04,19.71,32.1
2698,20,2023-07-07,17.27,32.5
2699,18,2023-02-04,12.06,26.07
2700,26,2023-05-22,0.1,8.22
2701,32,2023-11-14,9.78,20.04
2702,9,2023-12-04,6.29,16.81
2703,5,2023-01-29,4.98,24.04
2704,18,2023-07-27,20.12,22.13
2705,27,2023-03-09,5.96,27.53
2706,30,2023-06-13,2.1,6.01
2707,2,2023-02-20,8.47,27.83
2708,23,2023-03-29,0.53,23.23
2709,26,2023-12-15,2.44,12.85
2710,29,2023-05-10,2.62,8.11
2711,18,2023-03-29,2.66,26.48
2712,4,2023-04-28,0.1,7.72
2713,26,2023-01-29,0.1,14.75
2714,31,2023-10-01,16.19,23.02
2715,22,2023-05-30,3.39,15.14
2716,13,2023-04-14,10.53,28.95
2717,1,2023-10-21,14.85,20.32
2718,24,2023-09-17,18.35,27.96
2719,32,2023-03-14,8.72,18.02
2720,16,2023-12-19,21.37,30.26
2721,14,2023-07-23,6.06,12.01
2722,1,2023-08-07,8.99,15.77
2723,4,2023-02-15,10.6,25.8
2724,17,2023-06-21,15.62,19.79
2725,29,2023-11-01,3.12,8.84
2726,10,2023-04-28,4.67,16.74
2727,9,2023-07-25,18.73,26.25
2728,32,2023-02-08,3.2,10.06
2729,18,2023-12-06,0.1,6.57
2730,22,2023-09-14,10.45,15.05
2731,7,2023-11-14,9.69,28.97
2732,30,2023-01-04,7.24,25.68
2733,7,2023-07-06,10.85,20.34
2734,3,2023-02-24,4.75,9.49
2735,28,2023-09-12,21.17,22.18
2736,31,2023-12-09,23.26,32.82
2737,9,2023-01-15,5.17,25.64
2738,9,2023-06-29,18.33,20.07
2739,5,2023-10-20,5.88,8.26
2740,9,2023-01-24,8.29,21.65
2741,8,2023-10-15,8.43,11.4
2742,10,2023-10-09,22.73,31.74
2743,23,2023-03-06,5.32,19.64
2744,16,2023-04-27,9.13,30.3
2745,10,2023-10-17,22.65,32.75
2746,29,2023-01-02,10.96,26.28
2747,18,2023-10-22,0.1,8.68
2748,13,2023-09-02,12.18,21.83
2749,22,2023-09-16,13.01,20.61
2750,11,2023-10-31,4.58,7.95
2751,7,2023-06-25,6.08,13.55
2752,24,2023-06-15,11.16,14.5
2753,8,2023-02-09,6.04,14.54
2754,28,2023-04-19,5.45,21.53
2755,29,2023-02-12,4.11,23.19
2756,19,2023-11-04,9.62,14.98
2757,11,2023-01-10,8.47,26.97
2758,30,2023-06-21,14.27,22.14
2759,30,2023-06-04,24.66,29.74
2760,8,2023-06-08,12.16,14.24
2761,12,2023-06-03,7.72,18.42
2762,30,2023-05-02,5.01,11.62
2763,27,2023-03-23,5.24,30.0
2764,25,2023-03-08,5.47,15.69
2765,23,2023-11-04,11.62,16.65
2766,6,2023-09-22,10.7,17.4
2767,16,2023-12-21,6.11,8.67
2768,5,2023-04-02,4.48,20.61
2769,20,2023-12-01,9.05,22.08
2770,31,2023-08-19,8.65,16.66
2771,16,2023-11-27,11.94,28.74
2772,28,2023-12-29,4.8,10.48
2773,30,2023-09-03,10.71,16.58
2774,11,2023-05-13,3.07,8.51
2775,20,2023-04-08,3.88,21.55
2776,20,2023-04-12,14.34,32.95
2777,22,2023-06-05,4.4,6.22
2778,30,2023-09-23,5.46,9.88
2779,32,2023-03-26,2.91,10.72
2780,25,2023-07-05,16.83,25.69
2781,31,2023-02-26,9.85,23.73
2782,22,2023-07-27,18.51,26.01
2783,20,2023-04-25,1.94,25.7
2784,3,2023-03-22,8.31,15.05
2785,4,2023-04-26,4.3,19.58
2786,18,2023-10-01,5.38,12.13
2787,2,2023-11-25,20.07,25.29
2788,19,2023-03-06,3.82,10.33
2789,19,2023-08-30,6.14,11.55
2790,27,2023-01-26,4.46,31.83
2791,2,2023-01-26,4.29,27.82
2792,19,2023-01-05,2.68,17.96
2793,5,2023-08-03,13.8,16.72
2794,23,2023-09-05,3.1,4.66
2795,15,2023-09-02,14.74,16.91
2796,27,2023-03-07,12.91,29.34
2797,19,2023-03-27,9.74,22.39
2798,26,2023-07-15,18.13,23.65
2799,9,2023-03-06,2.78,11.28
2800,24,2023-05-14,5.62,24.36
2801,10,2023-01-17,0.1,7.15
2802,15,2023-07-31,8.24,14.61
2803,15,2023-01-28,15.73,27.84
2804,6,2023-05-18,12.94,31.29
2805,4,2023-02-21,2.8,18.85
2806,22,2023-03-17,13.39,29.58
2807,30,2023-05-04,2.5,18.58
2808,7,2023-12-30,7.46,14.29
2809,8,2023-08-24,16.92,26.63
2810,12,2023-04-04,0.12,8.8
2811,26,2023-06-09,5.14,7.59
2812,5,2023-05-13,7.26,21.28
2813,32,2023-06-18,5.53,13.0
2814,27,2023-10-20,22.67,30.72
2815,1,2023-01-06,9.82,23.07
2816,5,2023-09-25,6.27,9.61
2817,18,2023-03-06,5.48,28.16
2818,15,2023-04-22,3.42,16.68
2819,22,2023-11-09,6.19,17.61
2820,18,2023-08-18,20.73,25.69
2821,20,2023-03-25,7.98,24.77
2822,11,2023-10-22,19.29,32.62
2823,16,2023-11-28,15.84,22.4
2824,21,2023-11-12,10.3,24.35
2825,27,2023-12-17,17.71,31.16
2826,27,2023-12-22,21.35,27.06
2827,31,2023-09-02,14.15,20.17
2828,6,2023-06-30,21.17,29.96
2829,16,2023-11-01,10.77,19.44
2830,2,2023-03-28,2.93,6.17
2831,11,2023-08-09,23.58,26.65
2832,11,2023-06-04,27.04,29.03
2833,30,2023-05-01,0.33,5.51
2834,26,2023-06-16,4.43,7.37
2835,1,2023-01-22,3.89,23.48
2836,13,2023-03-15,5.16,20.14
2837,2,2023-10-22,14.47,25.56
2838,3,2023-12-27,17.52,28.78
2839,4,2023-08-10,13.78,30.85
2840,20,2023-08-21,12.72,20.39
2841,27,2023-02-04,9.59,22.45
2842,20,2023-06-04,2.46,6.75
2843,10,2023-08-20,21.0,24.23
2844,33,2023-09-08,26.3,32.39
2845,16,2023-12-28,10.24,21.5
2846,21,2023-06-12,7.44,17.41
2847,17,2023-12-04,9.13,18.34
2848,4,2023-05-26,11.72,27.67
2849,12,2023-11-25,14.36,22.51
2850,16,2023-03-05,6.42,18.2
2851,26,2023-11-14,21.3,31.44
2852,32,2023-11-03,15.94,29.89
2853,10,2023-12-28,14.59,29.92
2854,4,2023-08-10,18.83,25.32
2855,29,2023-07-06,16.53,19.49
2856,18,2023-10-20,20.81,31.39
2857,15,2023-11-15,12.11,22.63
2858,13,2023-06-06,17.19,31.24
2859,15,2023-12-17,12.14,23.59
2860,26,2023-10-28,3.58,11.96
2861,2,2023-05-22,2.82,9.72
2862,21,2023-04-19,3.44,18.81
2863,12,2023-12-19,13.03,23.67
2864,23,2023-03-31,9.29,24.12
2865,33,2023-08-29,16.99,21.11
2866,15,2023-06-21,9.97,13.77
2867,30,2023-04-12,4.72,11.33
2868,16,2023-09-19,9.32,13.17
2869,7,2023-04-24,3.03,27.72
2870,16,2023-01-11,2.7,7.86
2871,31,2023-04-30,1.99,22.0
2872,18,2023-06-24,8.78,16.2
2873,16,2023-11-19,2.95,5.66
2874,14,2023-01-26,0.1,7.03
2875,12,2023-04-28,3.68,18.29
2876,28,2023-06-08,21.69,24.95
2877,7,2023-04-02,7.5,24.32
2878,10,2023-05-31,10.08,31.5
2879,31,2023-05-10,1.65,18.61
2880,2,2023-11-21,18.79,30.91
2881,24,2023-04-08,1.09,12.59
2882,30,2023-03-22,0.88,11.8
2883,4,2023-05-04,5.9,30.69
2884,15,2023-06-27,17.57,19.39
2885,3,2023-06-15,12.03,18.4
2886,5,2023-07-24,10.37,15.12
2887,4,2023-03-06,6.02,20.56
2888,16,2023-03-09,3.01,15.62
2889,21,2023-02-19,3.56,20.39
2890,2,2023-09-07,12.84,21.15
2891,6,2023-07-07,7.52,12.13
2892,23,2023-06-16,9.33,12.18
2893,32,2023-01-28,6.87,19.67
2894,18,2023-11-21,13.57,19.94
2895,4,2023-05-20,0.1,5.21
2896,10,2023-03-19,3.64,16.97
2897,20,2023-06-24,18.18,30.03
2898,26,2023-06-06,11.95,21.37
2899,5,2023-02-10,7.93,23.03
2900,11,2023-07-10,22.74,27.36
2901,24,2023-02-14,3.53,24.53
2902,9,2023-06-14,19.47,26.2
2903,15,2023-09-19,25.61,30.06
2904,3,2023-09-06,18.32,27.37
2905,5,2023-10-28,21.23,31.85
2906,6,2023-05-08,1.12,14.27
2907,23,2023-01-11,4.04,11.92
2908,23,2023-04-25,1.33,23.82
2909,20,2023-11-09,11.36,29.61
2910,17,2023-02-05,4.05,27.19
2911,31,2023-02-26,0.1,10.96
2912,22,2023-12-21,6.49,12.96
2913,32,2023-06-10,18.41,24.43
2914,23,2023-09-12,8.77,13.75
2915,8,2023-07-20,20.91,27.22
2916,28,2023-04-29,0.1,6.99
2917,12,2023-09-21,3.36,8.8
2918,9,2023-05-23,7.77,14.62
2919,27,2023-05-06,5.28,15.28
2920,2,2023-08-09,7.25,12.81
2921,8,2023-07-30,12.03,14.0
2922,9,2023-02-08,2.02,6.14
2923,24,2023-08-10,7.47,12.17
2924,16,2023-06-11,11.23,13.88
2925,9,2023-01-05,0.7,7.32
2926,1,2023-08-23,10.81,16.82
2927,28,2023-02-07,0.69,5.74
2928,21,2023-01-22,2.62,22.71
2929,19,2023-03-20,2.02,6.28
2930,4,2023-06-10,12.12,23.43
2931,25,2023-09-14,11.94,18.56
2932,23,2023-12-08,4.15,14.72
2933,27,2023-11-01,2.88,7.38
2934,29,2023-08-24,8.32,12.61
2935,5,2023-06-06,6.68,10.39
2936,13,2023-12-18,9.82,16.46
2937,14,2023-12-21,16.22,31.33
2938,28,2023-01-13,2.61,8.07
2939,33,2023-01-22,8.11,28.64
2940,3,2023-02-25,2.03,8.74
2941,3,2023-02-10,11.08,22.06
2942,19,2023-08-02,6.6,10.82
2943,7,2023-01-26,9.93,21.15
2944,14,2023-11-04,15.44,27.03
2945,10,2023-09-06,5.57,9.24
2946,33,2023-09-26,17.08,23.05
2947,33,2023-10-13,12.33,25.8
2948,7,2023-10-03,9.35,20.05
2949,14,2023-01-20,6.5,18.54
2950,18,2023-07-20,18.2,25.67
2951,8,2023-07-17,8.55,11.14
2952,16,2023-10-12,7.15,10.78
2953,8,2023-07-28,20.84,29.04
2954,33,2023-08-31,10.9,16.71
2955,23,2023-02-15,8.44,28.36
2956,23,2023-08-04,6.89,12.9
2957,3,2023-06-29,23.97,27.16
2958,3,2023-12-05,9.25,20.53
2959,25,2023-06-21,21.88,26.8
2960,26,2023-10-13,3.95,11.96
2961,11,2023-07-14,3.17,6.07
2962,31,2023-04-01,0.88,7.51
2963,3,2023-01-07,2.4,11.49
2964,31,2023-03-21,1.76,14.05
2965,32,2023-03-22,12.55,30.51
2966,1,2023-11-23,3.73,11.47
2967,8,2023-12-11,5.41,6.8
2968,19,2023-08-18,19.53,24.92
2969,10,2023-11-20,3.98,8.71
2970,13,2023-08-23,6.26,13.86
2971,14,2023-06-30,13.29,21.97
2972,27,2023-05-25,3.89,12.09
2973,2,2023-08-27,17.58,27.04
2974,15,2023-12-31,3.69,10.29
2975,2,2023-10-01,17.73,25.06
2976,15,2023-01-26,1.64,7.33
2977,26,2023-11-06,10.41,19.72
2978,29,2023-09-24,10.3,13.88
2979,24,2023-02-22,10.95,23.78
2980,17,2023-06-27,9.86,14.77
2981,19,2023-11-08,13.52,19.53
2982,14,2023-07-30,15.07,22.41
2983,30,2023-02-10,1.05,5.28
2984,17,2023-07-18,2.93,5.77
2985,31,2023-05-15,2.94,7.12
2986,3,2023-08-11,9.04,10.63
2987,25,2023-09-27,1.57,6.92
2988,33,2023-08-02,15.98,20.11
2989,29,2023-07-10,15.25,20.95
2990,5,2023-10-15,22.3,28.99
2991,22,2023-09-09,8.16,13.39
2992,7,2023-02-13,1.48,7.33
2993,28,2023-06-05,13.15,19.7
2994,23,2023-08-09,5.08,10.93
2995,3,2023-06-29,9.12,14.52
2996,24,2023-07-25,7.08,10.03
2997,14,2023-06-05,25.64,30.18
2998,16,2023-02-15,1.46,8.19
2999,33,2023-01-25,8.03,21.98
3000,29,2023-04-18,5.31,15.12
3001,10,2023-01-09,0.81,7.89
3002,3,2023-03-10,6.17,16.43
3003,23,2023-09-28,6.27,10.88
3004,23,2023-08-08,18.2,20.84
3005,22,2023-04-20,7.13,31.7
3006,16,2023-08-29,16.66,23.04
3007,31,2023-09-04,13.11,19.87
3008,16,2023-01-10,1.22,7.0
3009,13,2023-02-20,0.1,7.05
3010,25,2023-09-11,27.77,32.16
3011,31,2023-02-25,3.84,10.73
3012,11,2023-08-01,24.65,30.42
3013,7,2023-07-10,4.86,7.84
3014,19,2023-10-08,8.18,22.76
3015,31,2023-12-11,3.19,7.93
3016,10,2023-01-07,2.19,26.27
3017,7,2023-03-15,7.08,28.57
3018,17,2023-12-07,8.76,18.27
3019,4,2023-03-12,1.67,14.48
3020,24,2023-05-29,7.34,25.86
3021,22,2023-06-14,4.56,10.68
3022,2,2023-12-03,11.51,17.25
3023,4,2023-06-25,7.84,17.45
3024,19,2023-10-30,15.04,19.66
3025,3,2023-09-17,5.04,6.87
3026,3,2023-12-07,7.03,11.64
3027,14,2023-10-18,4.52,12.64
3028,32,2023-07-25,16.47,24.55
3029,30,2023-05-02,4.91,15.25
3030,33,2023-09-02,7.97,12.32
3031,9,2023-06-08,5.41,7.46
3032,25,2023-02-19,6.72,27.13
3033,26,2023-04-20,9.26,24.41
3034,1,2023-04-14,3.76,19.31
3035,19,2023-05-08,4.29,17.53
3036,15,2023-12-10,8.8,12.78
3037,4,2023-01-15,0.22,12.22
3038,2,2023-10-25,10.56,13.56
3039,6,2023-05-30,3.49,16.04
3040,15,2023-06-10,23.02,26.92
3041,11,2023-11-11,18.06,32.81
3042,20,2023-11-13,14.9,23.05
3043,15,2023-01-10,1.8,6.48
3044,32,2023-12-21,1.31,7.59
3045,18,2023-02-24,4.09,27.39
3046,29,2023-10-18,4.86,7.92
3047,27,2023-06-10,19.13,29.8
3048,18,2023-07-31,9.0,15.03
3049,25,2023-03-20,2.38,17.09
3050,33,2023-11-14,8.09,23.66
3051,32,2023-12-21,16.84,30.78
3052,13,2023-07-03,16.68,31.32
3053,7,2023-09-25,14.09,18.78
3054,25,2023-03-22,9.8,27.8
3055,10,2023-06-22,17.07,23.74
3056,10,2023-08-20,17.18,32.11
3057,21,2023-11-20,4.08,17.18
3058,26,2023-01-29,11.19,25.68
3059,1,2023-03-26,10.02,24.99
3060,9,2023-05-08,16.33,29.62
3061,3,2023-03-08,1.88,7.45
3062,15,2023-05-27,6.56,18.37
3063,3,2023-07-10,17.68,18.32
3064,25,2023-08-28,10.63,14.71
3065,29,2023-02-22,3.29,16.07
3066,12,2023-07-04,10.21,14.73
3067,6,2023-12-04,12.85,29.88
3068,24,2023-09-23,9.64,17.35
3069,3,2023-05-15,2.07,6.86
3070,7,2023-09-22,5.33,7.31
3071,11,2023-09-17,8.76,12.63
3072,1,2023-06-22,15.24,28.53
3073,5,2023-07-31,4.51,9.23
3074,26,2023-08-09,8.46,16.43
3075,3,2023-12-30,5.47,14.1
3076,8,2023-04-03,7.23,27.17
3077,14,2023-10-24,2.89,9.54
3078,9,2023-09-07,22.68,29.16
3079,19,2023-05-22,12.76,30.9
3080,32,2023-11-22,17.7,24.97
3081,3,2023-10-26,6.31,15.01
3082,25,2023-04-10,3.03,28.86
3083,27,2023-02-12,14.41,29.71
3084,21,2023-03-13,2.09,21.51
3085,31,2023-07-20,14.17,17.76
3086,21,2023-10-10,9.62,18.09
3087,19,2023-06-05,20.4,27.41
